id,keep,otech,private,title
19409,t,,f,Inyo National Forest Administrative/ Special Use Sites
19410,t,,f,Inyo National Forest Deer Emphasis Areas
19411,t,,f,Inyo National Forest Developed Recreation Sites -   Existing and Proposed
19412,t,,f,Inyo National Forest Digital Elevation Model
19413,t,,f,Inyo National Forest Existing Vegetation
19414,t,,f,Inyo National Forest FIA Grid Inventory Plots
19415,t,,f,Lassen National Forest Lakes Layer
19416,t,,f,Lassen National Forest LMP Management Area
19417,t,,f,Lassen National Forest Low Site Timberland
19418,t,,f,Lassen National Forest L&RMP Land Suitability Class
19419,t,,f,Lassen National Forest Modified Yield Timber Type(s)
19420,t,,f,Lassen National Forest Plantation Inventory Plots
19421,t,,f,Lassen National Forest Ranger Districts and Compartment
19422,t,,f,Lassen National Forest Research Natural Areas
19423,t,,f,Lassen National Forest Special Areas
19424,t,,f,Lassen National Forest Special Interest Areas
19425,t,,f,Lassen National Forest Spotted Owl Habitat
19426,t,,f,Lassen National Forest State and County
19427,t,,f,Lassen National Forest Streamside/Riparian Mgmt. Zone
19428,t,,f,Lassen National Forest Streams Layer
19429,t,,f,Lassen National Forest Transportation
19430,t,,f,Lassen National Forest Unknown Layer
19431,t,,f,Lassen National Forest USGS 7.5 Minute Quadrangles
19432,t,,f,Lassen National Forest Visual Quality Zone (Adopted VQO)
19433,t,,f,Lassen National Forest Wilderness - Existing and Proposed
19434,t,,f,"Lassen National Forest Wild, Scenic and Recreation Rivers, Existing, Proposed and Study"
19435,t,,f,Lassen Volcanic National Park Wilderness Area
19436,t,,f,Major Water Bodies of the Sierra Nevada
19437,t,,f,Management Class Layer
19438,t,,f,Management Class Layer Data Dictionary
19439,t,,f,Modoc National Forest Administrative National Forest
19440,t,,f,Modoc National Forest Administrative/ Special Use Sites
19441,t,,f,Modoc National Forest Developed Recreation Sites -   Existing and Proposed
19442,t,,f,Modoc National Forest Digital Elevation Model
19443,t,,f,Plumas National Forest Modified Yield Timber Type(s)
19444,t,,f,Plumas National Forest Plantation Inventory Plots
19445,t,,f,Plumas National Forest Proclaimed National Forest
19446,t,,f,Sierra National Forest Developed Recreation Sites -   Existing and Proposed
19447,t,,f,Sierra National Forest Digital Elevation Model
19448,t,,f,Sierra National Forest Existing Vegetation
19449,t,,f,Sierra National Forest Fire History
19450,t,,f,Sierra National Forest Furbearer Habitat
19451,t,,f,Sierra National Forest Lakes Layer
19452,t,,f,Sierra National Forest L&RMP Land Suitability Class
19453,t,,f,Sierra National Forest Old Growth/Stand Structure Inventory Plots
19454,t,,f,Sierra National Forest Plantation Inventory Plots
19455,t,,f,Sierra National Forest Proclaimed National Forest
19456,t,,f,Sierra National Forest Ranger Districts and Compartment
19457,t,,f,Sierra National Forest Research Natural Areas
19458,t,,f,Sierra National Forest Special Areas
19459,t,,f,Sierra National Forest Special Interest Areas
19460,t,,f,Sierra National Forest Spotted Owl Habitat
19461,t,,f,Sierra National Forest State and County
19462,t,,f,Sierra National Forest Streamside/Riparian Mgmt. Zone
19463,t,,f,Sierra National Forest Streams Layer
19464,t,,f,Sierra National Forest Transportation
19465,t,,f,Sierra National Forest Unknown Layer
19466,t,,f,Sierra National Forest Unsuitable Forest Land
19467,t,,f,Sierra National Forest USGS 7.5 Minute Quadrangles
19468,t,,f,Sierra National Forest Visual Quality Zone (Adopted VQO)
19469,t,,f,Sierra National Forest Wilderness - Existing and Proposed
22483,f,,t,greatvalleycent
22597,f,,t,calsip
24021,f,,t,California Political Districts
24163,t,,f,NOAA Average Annual Salinity (3-Zone)
25269,t,,f,New BIOS Map Viewer
25270,t,,f,Water Quality Sampling Sites - Sacramento Watershed Coordinated Monitoring Program
25409,t,,f,Assessment of WARMF Model Data from San Joaquin Watershed (East Side)
25547,t,,f,State Offshore Oil and Gas Leases
25548,t,,f,Soil Survey Map
25549,t,,f,California County Boundaries
25550,t,,f,Landslide Zone of Required Investigation
25551,t,,f,Liquefaction Zone of Required Investigation
25552,t,,f,Fire Hazard Zones
25552,t,,f,Fire Hazard Zones
25553,t,,f,Federal Flood Zones
25554,t,,f,Proposition 1E and 84 Bond Projects
25554,t,,f,Proposition 1E and 84 Bond Projects
25966,t,,f,USFS Ecological Subregions
26101,t,,f,MarineBIOS Map Viewer
26102,t,,f,DFG Fishing Guide
26103,t,,f,Areas of Conservation Emphasis (ACE_II)  Map Viewer
26238,t,,f,California Coastal Topo-Bathy Data Merge
26374,t,,f,Santa Barbara Littoral Cell CRSMP Sensitive Habitat Sites 2009
26375,t,,f,San Francisco Littoral Cell CRSMP Coastal Armoring Lines 2011
26376,t,,f,Beach Erosion Concern Area Sites
26377,t,,f,National Inventory of Dams Coastal California Extract 2010
26378,t,,f,USGS Central California Shoreline Change
26379,t,,f,USGS Northern California Shoreline Change
26380,t,,f,USGS Southern California Shoreline Change
26381,t,,f,Offshore Substrate
26382,t,,f,Principal Ports and Facilities
26383,t,,f,Offshore Surficial Sediment
26384,t,,f,Golden Gate National Recreation Area Offshore Geology
26385,t,,f,Golden Gate National Recreation Area Benthic Habitats
26386,t,,f,Golden Gate National Recreation Area Vegetation Inventory Project
26387,t,,f,San Diego Coast Kelp Persistence (1967-1999)
26388,t,,f,San Diego Region Nearshore Coastal Zone Vegetation
26389,t,,f,San Diego Littoral Cell CRSMP Sensitive Habitat 2009
26390,t,,f,San Diego Littoral Cell CRSMP Receiver Sites 2009
26391,t,,f,San Diego Region Nearshore Coastal Zone Seafloor Substrate
26392,t,,f,San Francisco Littoral Cell CRSMP Pinniped Haul-Out Sites 2007
26393,t,,f,San Diego Littoral Cell CRSMP Potential Offshore Borrow Areas 2009
26394,t,,f,San Diego Littoral Cell CRSMP Upland Sand Source Sites 2009
26395,t,,f,Santa Barbara Littoral Cell CRSMP Offshore Sand Sources 2009
26396,t,,f,Eureka Littoral Cell CRSMP Humboldt Bay Mean Monthly Maximum Water Elevation 2011
26397,t,,f,Eureka Littoral Cell CRSMP Humboldt Bay Shoreline Types 2011
26534,t,,f,Orange County Littoral Cell CRSMP Harbor Beach Receiver Sites 2012
26535,t,,f,Orange County Littoral Cell CRSMP Receiver Beaches 2012
26536,t,,f,Orange County Littoral Cell CRSMP Wastewater and Power Plant Discharge Structures
26537,t,,f,California Transmission Lines - Substations
26538,t,,f,State Coastal Conservancy and Ocean Protection Council Project Viewer
27079,t,,f,DOC Mines Online
27080,t,,f,Deriving Priority Landscapes for Preventing Wildfire Threat to Ecosystem Health
29924,f,,f,State Lands Commission School Lands 2012
30741,t,,f,CalAtlas Imagery Download Tool
31155,t,,f,California Watershed Hydrologic Units
35705,t,,f,California Important Farmland Finder
35828,t,,f,NAIP 2012 California Tile Index Service
36905,t,,f,California NAIP Product Documentation
37839,t,,f,2010 Kern County One Foot Color Aerial Imagery
38520,t,,t,An environmental evaluation of the Bolsa Chica area
38521,t,,t,Final EIR/EIS for the Bolsa Chica Lowlands restoration project
38522,t,,t,Bolsa Chica:its  history from prehistoric times to the present
38523,t,,t,The Bolsa Chica Wetlands of Huntington Beach:The Changing environment.
38660,t,,f,BCDC Major Permits
38798,t,,f,BCDC Minor Permits
38799,t,,f,BCDC Bay Trail Alignment 2009
38800,t,,f,Suisun Marsh Primary Management Area
38801,t,,f,Suisun Marsh Secondary Management Area
38937,t,,f,California Tahoe Conservancy Home page
39625,t,,f,"CDFW Map Services (NAIP and other Aerial Imagery, Topo Maps, etc.)"
39766,t,,f,NAIP 2005 California Imagery for Download
42811,t,,t,California State Marine Protected Areas [ds582]
42812,t,,t,"Vegetation - Joshua Tree National Park, 2012 [ds730]"
42813,t,,t,Fisheries Restoration Grant Program (FRGP) Boundary [ds734]
42814,t,,t,Mojave Desert Vegetation for DRECP Interim [ds735]
42815,t,,t,"Steelhead BPG's, Southern California Coast [ds765]"
42816,t,,t,"Steelhead BPG's, South-Central California Coast [ds766]"
42817,t,,t,Stream Habitat Reach Summary - South Coast [ds768]
42818,t,,t,Green Sturgeon Range [ds771]
42819,t,,t,White Sturgeon Range [ds772]
42820,t,,t,Cutthroat Trout Range [ds773]
42821,t,,t,Rainbow Trout Range [ds774]
42822,t,,t,Chinook Range [ds775]
42823,t,,t,Vegetation - Eastern Sacramento Valley [ds777]
42843,t,,t,Invasive Plants (Species) - Central &amp; So. Cal Coastal Watersheds [ds645]
42844,t,,t,Invasive Plants (Prct Cover) - Central &amp; So. Cal Coastal Watersheds [ds646]
42845,t,,t,Fisheries Restoration Grant Program Projects [ds168]
43233,t,,t,"General Plans Rural, Residential "
43506,t,,f,Sonoma Ecology Center Website
43507,t,,f,Sonoma Ecology Center Sonoma Valley Knowledge Base
43508,t,,f,Sonoma Ecology Center Northern California Arundo Distribution Data
44757,t,,f,CSMW Coastal Sediment Master Plan Spatial Data Database
44760,t,,f,DBW California Beach Restoration Study
44762,t,,f,DBW Boating Safety Reports
44763,t,,t,DOGGR Online Mapping System (DOMS)
44765,t,,f,DOGGR Online Well Record Search
44766,t,,f,DOGGR Projection/Injection Database
44768,t,,f,DOGGR FTP Site
44899,t,,t,SLU projects March 2013
45312,t,,f,FMMP Important Farmland Data Availability
45313,t,,f,FMMP FTP Site
45314,t,,f,CGS Publications Database
45315,t,,f,CGS Library Catalog
45318,t,,f,CGS 2010 Geologic Map of California
45319,t,,f,CGS 2010 Fault Activity Map of California
45320,t,,f,CGS's Information Warehouse
45321,t,,f,DFW California Natural Diversity Database (CNDDB)
45322,t,,f,DFW California Wildlife Habitat Relationships (CWHR)
45323,t,,f,DFW Vegetation Classification and Mapping Program (VegCAMP)
45324,t,,t,DFW New BIOS Map Viewer
45325,t,,f,DFW Automated License Data System (ALDS)
45326,t,,f,Recreational Fisheries Information Network (RecFIN)
45327,t,,f,DFW Data Portal
45328,t,,f,DFW Document Library
45329,t,,f,DFW Angling Records
45330,t,,f,DFW Special Hunts Online Registration System
45331,t,,f,DFW Coho Salmon Recovery Tasks
45332,t,,f,DFW Ecosystem Restoration Program (ERP) - Projects
45333,t,,f,DFW Fish Planting Schedule
45465,t,,f,Mono County Wetlands
45466,t,,f,Town of Mammoth Lakes Parks
45467,t,,f,Mono Lakes
45468,t,,f,Mono Streams
45469,t,,f,Mono County Well Systems
45470,t,,f,Mono County Scenic Combining Districts
45471,t,,f,DFW Fishing Contests
45472,t,,f,DFW Habitat Tracking and Reporting (HabiTrak) - Reports
45473,t,,f,DFW Habitat Tracking and Reporting (HabiTrak) - Map Viewer
45474,t,,f,DFW Passage Assessment Database (PAD)
45475,t,,f,DFW Passage Assessment Database - Map Viewer
45476,t,,f,DFW Passage Assessment Database - Query Tool
45477,t,,f,DFW Pre-Stocking Evaluations
45478,t,,f,DFW Species Explorer
45479,t,,f,DFW Wildlife Incident Reporting
45480,t,,f,FRAP 2010 Assessment Priority Landscapes Mapper
45481,t,,f,FRAP Forest Practice Watershed Mapper
45482,t,,f,FRAP California Fire Economics Simulator (CFES2)
45483,t,,f,FRAP State Responsibility Area (SRA) Viewer
45484,t,,f,FRAP Development Effects on Wildlife in Oak Woodland (DEWOW)
45485,t,,f,FRAP Very High Fire Hazard Severity Zone Maps
45486,t,,f,FRAP Historical Climate Data for State Forests
45487,t,,f,State Parks - Park Planner's Toolbox
45488,t,,f,State Parks - California Historical Resources
45489,t,,f,DWR California Data Exchange Center (CDEC)
45490,t,,f,DWR California Irrigation Management Information System (CIMIS)
45492,t,,f,DWR Water Data Library (WDL)
45493,t,,f,DWR Interagency Ecological Program (IEP) Data and Metadata Access
45494,t,,f,DWR Integrated Water Resources Information System (IWRIS)
45495,t,,f,DWR Land and Water Use Data Collections
45496,t,,f,DWR Groundwater Information Center
45497,t,,f,DWR State Water Project Monthly Operations Data
45498,t,,f,DWR Delta Levees GIS System
45499,t,,f,DWR Water Plan Information Exchange (Water PIE)
45500,t,,f,"California Coastal Commission Publications, Data and Maps"
45501,t,,f,California Coastal Conservancy - Coast & Ocean Online Archive
45502,t,,f,CEC Energy Maps of California
45503,t,,f,California State Lands Commission Information Page
45504,t,,f,Central Valley Flood Protection Board Maps
45505,t,,f,WCB Documents
45506,t,,f,WCB Project Map
45507,t,,f,California Tahoe Conservancy Interactive Project Map
45508,t,,f,Santa Monica Mountains Conservancy Press Releases
45509,t,,f,SNC Searchable Grants Database
45510,t,,f,Delta Stewardship Council - Search the DSC Website
46649,t,,f,Ecosystem Diagnosis and Treatment 3.0 (EDT3)
46652,t,,f,"Pisces, UC Davis"
46653,t,,f,Sierra Nevada Meadows Data Clearinghouse
55722,f,,f,AMBAG Region City Boundaries
55725,t,,f,USBR Water Districts 2012
55744,t,,t,Central Valley Project - Servi
55745,f,,t,TIGER 2009 Geocoding FGDB
55747,f,,t,2.0r7
55751,f,,t,utils
55752,f,f,t,Medical Service Study Areas Detail
55753,f,f,t,Primary Care Shortage Areas
55754,f,f,t,COOP Dashboard
55762,f,,t,madeltawgrp
55763,t,,t,National Wildlife Refuge Bound
55813,f,,t,tbevm
55816,f,,t,cadeltaarchive
55817,f,,t,treteter
55823,f,,t,2011 CA Tax Rate Areas
55824,t,,t,California Augmented Multisource Landcover Map
55835,f,,t,ceic180
55836,f,,t,Index of image aerial extents
55840,f,,t,snepdigitalspat
55842,f,,t,vacavilleciof
55843,f,,t,conservationgis
55844,f,,t,ceic176
55846,t,,t,County Mosaic Index
55850,f,,t,ceic189
55852,f,,t,ceic66
55856,f,,t,AMBAG catalog of files
55857,t,,f,Salinas Drainage System
55858,f,,t,California Licensed Healthcare Facilities
55862,t,,f,Henry Coe State Park Imagery
55867,t,,f,Kelp Canopy Map Data - 1999 - California Coast
55873,t,,f,WCB Homepage
55874,t,,f,Kelp Canopy Map Data - 2002 - California Coast
55876,t,,f,Kelp Canopy Map Data - 2003 - California Coast
55879,t,,f,GNIS Dataset: Arroyo
55880,t,,f,GNIS Dataset: Area
55881,t,,f,GNIS Dataset: Arch
55882,f,,t,GNIS Dataset: Airports
55883,f,,t,GNIS Dataset: Building
55884,f,,t,GNIS Dataset: Bridges
55885,t,,f,GNIS Dataset: Bend
55886,t,,f,GNIS Dataset: Beach
55887,t,,f,GNIS Dataset: Basin
55888,t,,f,GNIS Dataset: Bay
55889,t,,f,GNIS Dataset: Bar
55890,f,,t,GNIS Dataset: Crossing
55891,t,,f,GNIS Dataset: Crater
55892,t,,f,GNIS Dataset: Cliff
55893,f,,t,GNIS Dataset: Civil
55894,f,,t,GNIS Dataset: Church
55895,t,,f,GNIS Dataset: Channel
55896,f,,t,GNIS Dataset: Census
55897,f,,t,GNIS Dataset: Cemetery
55898,t,,f,GNIS Dataset: Canal
55899,t,,f,GNIS Dataset: Cape
55900,t,,f,GNIS Dataset: Gut
55901,t,,f,GNIS Dataset: Glacier
55902,t,,f,GNIS Dataset: Forest
55903,t,,f,GNIS Dataset: Flat
55904,t,,f,GNIS Dataset: Falls
55905,t,,f,GNIS Dataset: Dam
55906,t,,f,GNIS Dataset: Gap
55907,f,,t,GNIS Dataset: Hospital
55908,t,,f,GNIS Dataset: Island
55909,t,,f,GNIS Dataset: Isthmus
55910,t,,f,GNIS Dataset: Lake
55911,t,,f,GNIS Dataset: Lava
55912,t,,f,GNIS Dataset: Levee
55913,f,,t,GNIS Dataset: Locale
55914,t,,f,GNIS Dataset: Harbor
55915,t,,f,GNIS Dataset: Reservoir
55916,t,,f,GNIS Dataset: Reserve
55917,t,,f,GNIS Dataset: Rapids
55918,t,,f,GNIS Dataset: Range
55919,f,,t,GNIS Dataset: Post Office
55920,f,,t,GNIS Dataset: Populated Place
55921,t,,f,GNIS Dataset: Plain
55922,f,,t,GNIS Dataset: Military
55923,t,,f,GNIS Dataset: Mine
55924,f,,t,GNIS Dataset: National File
55925,,,f,GNIS Dataset: Oilfield
55926,t,,f,GNIS Dataset: Park
55927,t,,f,GNIS Dataset: Pillar
55928,f,,t,Tiger - Major Roads
55929,f,,t,Tiger - Rail Roads
55930,t,,f,GNIS Dataset: Ridge
55931,f,,t,GNIS Dataset: School
55932,t,,f,GNIS Dataset: Sea
55933,t,,f,GNIS Dataset: Slope
55934,t,,f,GNIS Dataset: Spring
55935,t,,f,GNIS Dataset: Stream
55936,t,,f,GNIS Dataset: Summit
55937,t,,f,GNIS Dataset: Swamp
55938,t,,f,GNIS Dataset: Woods
55939,t,,f,GNIS Dataset: Well
55940,t,,f,GNIS Dataset: Valley
55941,f,,t,GNIS Dataset: Unknown
55942,f,,t,GNIS Dataset: Tunnel
55943,t,,f,GNIS Dataset: Trail
55944,f,,t,GNIS Dataset: Tower
55945,t,,f,Delta Vision: Agricultural Drainage Returns in the Legal Delta
55946,t,,f,Delta Vision: Agriculture
55947,t,,f,Delta Vision: Boat Launches
55948,t,,f,Delta Vision: Bridges Delta
55949,t,,f,Delta Vision: Conservation Lands
55950,t,,f,Delta Vision: Deep Water Ship Channels
55951,t,,f,Delta Vision: Delta and Suisun Primary Zone
55952,f,,t,CA_OES_Regions
55953,f,,t,SLU_projects_20130314
55954,t,,f,Delta Vision: Delta and Suisun Secondary Zone
55955,t,,f,Delta Vision: Delta Marsh Watersheds
55956,t,,f,Delta Vision: Delta Subsidence
55957,t,,f,Delta Vision: Elevation
55958,t,,f,Delta Vision: Ferry
55959,t,,f,"Delta Vision: Gas, Oil Production Fields "
55960,t,,f,Delta Vision: Historic Inundation Islands
55961,t,,f,Delta Vision: Land Use
55962,t,,f,Delta Vision: Legal Delta
55963,t,,f,Delta Vision: Legal Delta and Suisun Boundary
55964,t,,f,Delta Vision: Local Flood District Delta Marsh Active
55965,t,,f,Delta Vision: Major Diversions Delta
55966,t,,f,Delta Vision: Managed Lands
55967,t,,f,Delta Vision: Mokelumne Aqueduct Pipe
55968,t,,f,Delta Vision: Parks
55969,t,,f,Delta Vision: Points of Diversion
55970,t,,f,Delta Vision: Population Growth by County
55971,t,,f,Delta Vision: Protected Lands
55972,t,,f,Delta Vision: Railroads
55973,t,,f,Delta Vision: Planning and Zoning
55974,t,,f,Delta Vision: Suisun Border
55975,t,,f,Delta Vision: Suisun Subsidence No Delta Overlap
55976,t,,f,Delta Vision: Traffic Flows
